"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TRIM24",395.905829358592,0.240225115504175,0.0831052562424047,2.8906127766874,0.00384491548280334,0.0480995890339726
"BMP3",10.7907588522072,-1.00504044588943,0.347704575262503,-2.89050106726569,0.00384628225246224,0.0480995890339726
"SEMA4D",6222.77211043578,0.386525577631468,0.133729058608316,2.89036340832682,0.0038479671227178,0.0480995890339726
"MYH10",1707.88215916546,0.475613746964126,0.164574638590144,2.88995771789961,0.00385293645276506,0.0481185886446486
"ADCY4",235.971585604639,0.666014621783742,0.230484012727989,2.88963479028696,0.00385689618209881,0.0481249568338805
"VPS8",1604.53382909024,0.406564254419688,0.140715034567995,2.88927374155767,0.00386132772870105,0.0481371955454688
"RBBP7",303.821497809345,-0.283542035659859,0.098147420433,-2.88894027381411,0.00386542485231604,0.0481452470444721
"CYP4F3",1877.59714024594,0.862116427350367,0.298468745788989,2.88846467013288,0.00387127515052447,0.0481751011149121
"CACYBP",192.901869723875,-0.297792112694376,0.103133384489395,-2.88744633145436,0.00388382857266735,0.048288242948939
"ZNF3",214.825832403801,-0.267461012947181,0.0926550402650734,-2.88663209450897,0.00389389255105725,0.0483044721427921
"PCSK9",4.64303302447261,1.17523068151409,0.407138675015206,2.88656114890141,0.00389477056053852,NA
"CSF3R",25222.0555808479,0.776408598725858,0.268979347042327,2.88649893481852,0.00389554065830283,0.0483044721427921
"ABHD6",91.6421079520696,-0.400871820540755,0.138896765534003,-2.88611343107639,0.00390031558156022,0.0483044721427921
"CNDP2",1133.6152020625,0.255473133008765,0.0885192255655557,2.88607510262916,0.00390079061549172,0.0483044721427921
"OR2T8",5.21146009171037,1.77475663782541,0.615001036182181,2.88577828883475,0.00390447103673912,0.0483044721427921
"RIPOR2",12728.6921708632,0.518597798240679,0.179715345232314,2.88566230986174,0.0039059100055247,0.0483044721427921
"IRF2BPL",1155.86164537167,0.780477060309265,0.270510430325908,2.88520135570726,0.00391163389682562,0.0483324117455424
"AVL9",1349.0633337539,0.229644789158824,0.0796030662735467,2.88487366013862,0.00391570768369686,0.0483399311394435
"MXD3",623.979185183745,0.660069637946391,0.228861798781468,2.88414074109707,0.00392483300548856,0.0484097439669013
"CDH23",1548.3695035011,0.658764991750809,0.228617276041113,2.88151885613553,0.00395763553745463,0.0487712153246396
"DBP",237.073789806993,-0.397907059539463,0.138146122906607,-2.88033461357774,0.00397253311033229,0.0489115947829969
"OGFRL1",1667.65250631153,-0.386265011454871,0.134126813238965,-2.87984931668128,0.00397865275917617,0.0489437442597069
"RNF20",362.460419494188,0.295045737952648,0.102463267098662,2.87952693982077,0.0039827226983583,0.0489506446185888
"CCDC24",37.2147335912759,0.414732672263028,0.144047961665286,2.8791290586028,0.00398775107574714,0.0489693023826343
"ADGRE1",1011.30835570218,0.831641062717657,0.28889182047459,2.87872831204234,0.00399282149099526,0.0489884430953244
"ALG2",182.180106147891,-0.202454845855735,0.0703408608824305,-2.87819687328143,0.00399955450746852,0.0490153143234275
"HYCC1",473.229904197769,-0.321533456987599,0.111721107438205,-2.87800098262941,0.00400203892576229,0.0490153143234275
"NDUFS8",523.141664024421,0.387884507753986,0.134795026219208,2.87758768727263,0.00400728521528409,0.0490365164501869
"PDXDC1",561.398317088934,-0.281926690699426,0.098018485315392,-2.87626042977788,0.00402417540934571,0.0492000411572065
"IGFBP5",2.750866545965,-1.4689073329973,0.510796234339604,-2.87572075564812,0.00403106156717447,NA
"DGAT2",1498.05662608534,0.842532590821084,0.293016681076535,2.87537415182522,0.00403548981734798,0.0492951689597236
"MAFF",97.3195808133995,0.418556793134019,0.145597084949057,2.87476080500148,0.0040433368292936,0.049296500471194
"HMGN3",55.5096275004878,-0.501534823051964,0.174468892886401,-2.87463750560118,0.0040449159632716,0.049296500471194
"SLC38A2",1805.02909156362,0.431418735084227,0.150082846613521,2.87453726271048,0.00404620021788653,0.049296500471194
"NECTIN3",22.0389258978659,-0.717679565107301,0.249713375147661,-2.87401331499733,0.0040529187615051,0.0493352676465934
"CRISP3",45.6722634268241,1.50695055996944,0.524514460577341,2.87303911184969,0.00406543782218255,0.0494360931819311
"KIAA0825",387.986591353034,0.686199087206267,0.238859260257683,2.87281760173748,0.00406828924536608,0.0494360931819311
"LRR1",53.6374687530872,-0.400902942227386,0.139613762712371,-2.87151448710194,0.00408510057123847,0.0495743589403422
"PIAS1",1398.81779942349,0.303410343423525,0.105666898845865,2.87138495344795,0.00408677510977731,0.0495743589403422
"CCDC38",9.60111642220912,-0.693407000193297,0.241512156608579,-2.87110599288427,0.00409038347134611,0.0495750212209195
"MFHAS1",488.183904334548,0.542666053018863,0.189036389291396,2.87069624559085,0.00409568880514662,0.0495962316248223
"SPTA1",97.2342747061609,1.10341338767118,0.384562611917049,2.86926849745131,0.004114223856553,0.0497685429564771
"TCTN3",130.666097694552,-0.331277010780719,0.115465708707138,-2.86905103246676,0.00411705366105911,0.0497685429564771
"DYNLT5",9.2203304577712,0.81899540569287,0.285581063046777,2.86782112565609,0.00413309132600498,0.0498306069144429
"LGALS12",90.2039565877394,-0.67667161121646,0.235978661213051,-2.86751186627647,0.00413713289689728,0.0498306069144429
"APOBEC3D",40.3507477011027,-0.321249583103647,0.112045463606958,-2.86713600677804,0.00414204966197905,0.0498306069144429
"EFHC1",112.543027722029,-0.34024764719794,0.118685168331591,-2.86680848147203,0.00414633847100329,0.0498306069144429
"ZNF25",105.284141167532,-0.30157230342379,0.105196749948777,-2.86674544195171,0.00414716440981249,0.0498306069144429
"ZNF567",83.6944678395033,-0.400375136300467,0.13967630925934,-2.86644985412009,0.00415103916955505,0.0498306069144429
"NCSTN",1020.2212282682,0.498706437047456,0.173986824137867,2.86634599785719,0.00415240136537506,0.0498306069144429
"REPIN1",585.977673808731,-0.216734312387764,0.0756144170515228,-2.86630937378098,0.00415288182950275,0.0498306069144429
"TRMT2A",275.013826983333,-0.261882746666739,0.0913693682851704,-2.86619850374126,0.00415433661946216,0.0498306069144429
"P2RY13",1462.42818724466,0.598073383269522,0.208756080471088,2.86493874535239,0.0041708991439111,0.0499862912865634
"RAB31",1539.64731720608,0.63568656867236,0.22195664723089,2.86401230421853,0.00418311762191823,0.0500636708617157
"CYBB",4980.16454310991,0.394170407971584,0.137645432419064,2.86366500539972,0.00418770637497444,0.0500636708617157
"ARID4A",729.842312768466,0.286390670508988,0.100009538579076,2.86363355513876,0.00418812214305535,0.0500636708617157
"NAT8L",7.02923246094742,-0.983378808812604,0.343480119646745,-2.8629861018564,0.00419668971032345,0.0501231348107981
"DOK3",2640.23100917651,0.73377126157142,0.256342503856502,2.86246428326291,0.00420360635632564,0.0501261410891552
"CTSD",1235.42440943083,0.68523702655244,0.239405453768987,2.86224484766189,0.00420651803748564,0.0501261410891552
"YARS2",112.230287126647,-0.309189119939544,0.108026715969552,-2.86215421032231,0.00420772123407891,0.0501261410891552
"LRRFIP2",715.357812802586,0.353789922335793,0.123623682870629,2.86182966014717,0.00421203214790973,0.0501327007495526
"ABCA7",2853.26112592152,0.494451853827706,0.172790298058801,2.86157185549528,0.00421545935334948,0.0501327007495526
"ECE1",3510.20742567837,0.661330829277234,0.231233984144084,2.8600070691389,0.00423631564762926,0.0502720578318806
"RAB26",46.3582376542163,-0.417257685232218,0.145911622218097,-2.85966038132682,0.00424094913090832,0.0502720578318806
"CFAP92",225.56464367504,0.629669079825391,0.220214584362534,2.85934322491912,0.0042451919522056,0.0502720578318806
"C11orf42",78.7810254393672,0.654523474609215,0.228946174537457,2.85885307291794,0.00425175662821994,0.0502720578318806
"PANK2",1293.65795378425,0.284537974367326,0.0995290470112072,2.85884355283023,0.00425188422321555,0.0502720578318806
"MOB3C",859.419069299537,0.433932723499147,0.151812258591463,2.85835101542681,0.00425849029971486,0.0502720578318806
"CPSF2",694.525121434273,0.225478616862293,0.0789078484193854,2.85749290316347,0.00427002182759026,0.0502720578318806
"PPP4R2",737.098441712935,0.454395187171385,0.159020485179325,2.85746321713816,0.00427042126213197,0.0502720578318806
"DUOX1",304.685290522813,-0.499285116589242,0.174733398206178,-2.85741089977605,0.00427112529070583,0.0502720578318806
"F2RL1",196.393237466965,0.762035248130665,0.266699676553625,2.85727848634059,0.00427290763304433,0.0502720578318806
"CYGB",5.63339696384338,1.02289918758858,0.358005077349672,2.85721977789015,0.00427369809007822,0.0502720578318806
"KCTD2",372.728840125107,0.331818029499331,0.116142576941326,2.85698869646194,0.00427681068420766,0.0502720578318806
"BEST1",1041.85546747495,0.594317444416353,0.208035276608052,2.85681089335669,0.00427920703535581,0.0502720578318806
"ATP6V0A2",573.428099955425,-0.245995675422307,0.0861085101288575,-2.85681026247215,0.00427921554030429,0.0502720578318806
"UIMC1",787.647452359022,0.333767399157175,0.116841627358292,2.85657951453968,0.0042823272793032,0.0502720578318806
"CD70",21.8493139100644,-0.69222868580225,0.242343599326664,-2.8563935161711,0.00428483704387856,0.0502720578318806
"NAAA",479.109529143753,-0.454618723731586,0.159187689332633,-2.85586608887594,0.00429196112699639,0.0502842744056622
"FBXO6",274.187231994549,0.593845531642429,0.207944924187615,2.85578277018507,0.00429308751377374,0.0502842744056622
"LONRF1",346.690282191467,0.371071888925146,0.129986980660524,2.85468503875971,0.00430795281425856,0.0504160585225729
"MRFAP1L1",174.24468775686,-0.31077679667855,0.108889864740092,-2.85404704487731,0.00431661385343631,0.0504750739777339
"UBALD2",1386.29308738757,0.546912206489366,0.191701150460034,2.85294170210724,0.00433165673218232,0.0505982867242865
"FAM174B",55.8583207816779,0.519642371945764,0.182155524081118,2.85274012175637,0.00433440520684748,0.0505982867242865
"CSRP1",433.548978535959,-0.226736755811042,0.0795075859394242,-2.85176254733466,0.00434775651698234,0.050711708538381
"H1-4",1091.19293946674,-0.331995799624523,0.116431308323033,-2.85143063670998,0.00435229808734981,0.0507222709427985
"ROCK1",2605.40749037068,0.336229593587021,0.117966486452198,2.85021283331404,0.00436899828951612,0.0508738395083909
"NOD2",2257.15331121249,0.743594980947639,0.260935469320361,2.84972749348498,0.00437567011211091,0.0508738395083909
"PRSS51",26.3583361045444,0.634507811352588,0.222658870163115,2.84968575870237,0.00437624425878632,0.0508738395083909
"FNIP1",1140.5776691854,0.445274051185853,0.156272194194826,2.84934919791762,0.00438087683218036,0.0508852887667911
"CORO2B",8.6629527375338,-1.27025785883433,0.446251997549028,-2.84650346846855,0.0044202247696142,0.0512996135907804
"CSF2RB",11393.5493082989,0.804375327279412,0.282619355337685,2.84614380468851,0.00442522057788144,0.0513149019629643
"CREBRF",1977.25563009921,0.407615485066633,0.143242870699686,2.84562493809003,0.00443243676428045,0.0513508958171384
"IL13RA1",912.217483952993,0.642938818316184,0.225957945200603,2.84539150745679,0.00443568669961661,0.0513508958171384
"KCNK10",2.24775207595917,-1.3540474304376,0.475951124641974,-2.84492957434687,0.00444212432379454,NA
"EXOC6",519.982663627135,0.48968797342185,0.172166394220504,2.84427152952205,0.00445130963570804,0.0514762395446289
"APOOL",90.6746144016428,-0.323032047832325,0.113586287325531,-2.84393526224284,0.00445601006073133,0.0514762395446289
"POLR1F",79.5760223766191,-0.473858673780712,0.166630685722321,-2.84376597099508,0.00445837815631782,0.0514762395446289
"CARS1",814.037049010975,0.327811574484164,0.115287206138785,2.84343411088945,0.00446302362187568,0.0514762395446289
"EMID1",32.7506551086385,0.88295012690587,0.310537579669148,2.84329557745178,0.00446496414688179,0.0514762395446289
"ZNF345",77.5996492583288,-0.325877263816639,0.114640688574703,-2.84259688133581,0.00447476287963503,0.0515466079033102
"NT5DC3",98.9542308250139,0.604011967708892,0.212570663294045,2.8414643787105,0.00449068684372541,0.0516873609488197
"CUX1",1577.9659112204,0.456774565860298,0.16081510968499,2.84037094993775,0.00450611009375228,0.0518221235019327
"ABCB4",23.3140998526949,-0.847190092380057,0.298338841229474,-2.83969089941065,0.00451572666764392,0.0518899398794338
"ANOS1",12.7382781984911,1.08723743682126,0.382952361393393,2.83909317823575,0.00452419437301893,0.0519109317032251
"UBAP1",833.06987815574,0.561595341839,0.197815599674309,2.83898409813803,0.00452574122349096,0.0519109317032251
"ZMYND15",55.2732673450687,0.733622413627162,0.258429281722256,2.83877433988156,0.00452871712421684,0.0519109317032251
"IL24",63.6939543680963,-0.54182845792509,0.190900610690117,-2.83827514205612,0.00453580651796623,0.0519160844285869
"TMC4",80.2204939083726,0.608645060775321,0.214476084881369,2.83782250646721,0.00454224334360515,0.0519160844285869
"ZNF420",53.2485272857583,-0.471229011060859,0.166075332421432,-2.83744132370646,0.00454767047222293,0.0519160844285869
"HIVEP2",1233.20118702269,0.32403633561826,0.114224263294964,2.83684329643251,0.00455619678386922,0.0519160844285869
"MAP7D3",63.4513077554935,-0.27568358395739,0.0971801651896424,-2.83682975244389,0.00455639005344837,0.0519160844285869
"TANK",1229.38475628423,0.357952693725058,0.126181466161222,2.83680880096688,0.00455668904079927,0.0519160844285869
"ZNF493",684.83876488521,0.390386663840753,0.137619658135264,2.8367071182305,0.00455814035331152,0.0519160844285869
"CHD2",3656.23645331591,0.214278823822102,0.075541109466449,2.83658560663942,0.00455987523117816,0.0519160844285869
"HFE",173.376479651199,0.763933533963617,0.269369491680255,2.83600614605019,0.00456815669091075,0.0519160844285869
"NRM",190.066125571227,0.31746883248278,0.111955286568822,2.83567522546266,0.00457289220793048,0.0519160844285869
"LRRC63",11.866484815645,-0.632770472131955,0.223195580409133,-2.83504929162147,0.00458186156389081,0.0519160844285869
"HCAR3",464.140725738366,0.886296539803224,0.31262821925908,2.83498572810772,0.00458277329162592,0.0519160844285869
"SH3TC2",49.3301270662822,0.796185873950973,0.280848472568934,2.83493040452819,0.00458356696302372,0.0519160844285869
"PRLR",26.0528926493099,-0.793655529696497,0.279956627578726,-2.83492316849443,0.00458367078028149,0.0519160844285869
"MYH7B",426.924797746306,0.402833117940585,0.142101271244579,2.83483120462199,0.00458499039541355,0.0519160844285869
"NHLRC2",581.779025028731,-0.313174973955358,0.11049803697889,-2.83421300973145,0.0045938699796523,0.0519744413756282
"ANKRD26",127.379743504242,-0.336956024316815,0.118964381196062,-2.83241102024887,0.00461984220503877,0.0521965113580695
"MIDN",3054.86559718769,0.469263913672915,0.165681100507605,2.83233218656327,0.004620981471485,0.0521965113580695
"USP44",13.8017303966234,-0.649864259125948,0.229518003330577,-2.83143043114549,0.00463403131756821,0.0523015670550781
"HILPDA",15.2861566369167,-0.564252251406105,0.199326672227966,-2.83079150973223,0.00464329772323412,0.0523637859653322
"VAV1",2352.87721003631,0.441237105813774,0.155924849849282,2.82980619343406,0.00465762085506412,0.0524828844330731
"ZNF235",97.4250826231154,-0.379202294022559,0.134045692064287,-2.82890325069677,0.00467078167134306,0.0525518531259166
"NSUN7",96.4814063270628,0.94349178437386,0.333522568087395,2.82886939191063,0.00467127583341481,0.0525518531259166
"FOSL2",4384.54540532858,0.657123934554312,0.232323191903901,2.82849047126611,0.00467680933278824,0.0525717084547912
"UNC5B",13.3698901093541,-0.710924167717584,0.251376755702246,-2.82812213775115,0.0046821939123366,0.0525898591603023
"ARHGEF9",199.661227890057,-0.425799661064086,0.150607378686423,-2.82721646693444,0.00469545757211135,0.0526964063804934
"KLHL7",154.017452110677,-0.264397140208888,0.0935278963309422,-2.82693346670962,0.00469960911451513,0.052700600600873
"MAX",1552.26451546064,0.324024434882058,0.11464563226677,2.82631294778053,0.0047087236048537,0.0527189253867818
"H1-10",449.972169736934,-0.29877323773894,0.105711505916569,-2.82630764880732,0.00470880150766524,0.0527189253867818
"KLHL8",471.503389135843,0.492266056920247,0.174205121834523,2.82578406269736,0.00471650476017449,0.0527628239009095
"SLFN13",553.266516390813,-0.376140728729213,0.133135593163316,-2.82524544933529,0.00472444100248423,0.0528092563979607
"CCL21",1.3952662282869,1.82901145730804,0.647614012537844,2.8242308256126,0.00473942389843061,NA
"CFP",322.133573505879,0.507623943810971,0.179754229932766,2.82398886524583,0.00474300325979222,0.0529574234434035
"ACSF2",141.323143763279,-0.385901655306359,0.136658739109249,-2.82383444938605,0.00474528883901465,0.0529574234434035
"SPIN4",49.4866177075928,-0.425314105971461,0.150667208698163,-2.82287107889221,0.00475957064713784,0.0530576009423317
"LAIR2",22.6695071367731,1.0453372020767,0.370362503826766,2.82247039394043,0.00476552218180152,0.0530576009423317
"BORCS8",629.473915793538,0.375118928275788,0.132913436250179,2.82227996550862,0.00476835305232049,0.0530576009423317
"NBPF20",43.4127916752634,-0.478278139394308,0.169469710947188,-2.82220425538669,0.00476947896642896,0.0530576009423317
"PGGHG",1892.84424657673,0.34815845381419,0.123403771283421,2.82129508841813,0.00478301834056121,0.0531658213950828
"ZNF141",435.698861781103,-0.456459064535175,0.161848877222329,-2.82027946297178,0.00479818422444644,0.0532757425137673
"CABCOCO1",2.15163001438417,-1.25553352175934,0.445191275150626,-2.82021142785096,0.00479920171618299,NA
"IRAK2",186.720298664941,0.731558381682006,0.25940667992733,2.82012160167558,0.0048005454007029,0.0532757425137673
"TM4SF20",18.285233036938,0.638498143784411,0.226448538762195,2.81961697467578,0.00480810030450045,0.0533072746222999
"TRIM35",414.694979457819,-0.270894343764376,0.0960894513800561,-2.81918920207928,0.00481451302471118,0.0533072746222999
"ZFP36L1",2987.08702184047,0.483349473488396,0.171451185911392,2.81916669703408,0.00481485061104644,0.0533072746222999
"AKT3",382.004637129287,-0.436528223583499,0.154908846314874,-2.8179683340756,0.00483285758898719,0.0534104008572814
"PHKA2",642.892583199159,0.325131560301518,0.115378458402328,2.81795722359,0.00483302482333777,0.0534104008572814
"HCAR2",603.406804618866,0.892020446069875,0.316568209221542,2.81778277188161,0.00483565134643343,0.0534104008572814
"PRCP",895.219104559544,0.45075960171261,0.159990154270356,2.81742088298073,0.00484110401927085,0.0534141951708655
"SFTPD",6.14909523961634,-1.19842807118056,0.425389044358147,-2.81725184763238,0.00484365282373798,0.0534141951708655
"CD46",3636.52147169909,0.347878720768919,0.123509881378769,2.81660638716085,0.00485339659185297,0.0534793700287117
"CSGALNACT2",866.397306457083,0.459006146161212,0.162990441365673,2.81615377144368,0.00486023978043497,0.0535125058698246
"CEMIP2",1648.83714184373,0.310342458287588,0.110225009066429,2.81553579279413,0.00486959722043051,0.0535732501774492
"COQ8B",614.369783740395,0.264586632289137,0.0939866083015492,2.81515246768167,0.00487540972112639,0.0535949295584816
"QSOX1",915.092934115664,0.550699318591168,0.19569027269666,2.8141374172686,0.0048908316342284,0.0536656253067572
"CCDC90B",241.538186744614,-0.231230663075608,0.0821701227122,-2.81404792208345,0.00489219347146806,0.0536656253067572
"REM2",240.31216667014,0.70129383488493,0.249229343566798,2.81384938405926,0.00489521582483057,0.0536656253067572
"CHUK",498.244652735375,0.318974408664084,0.113364060446164,2.81371721697958,0.00489722874663096,0.0536656253067572
"RRP15",70.4162500117934,-0.473077897199127,0.168209904773711,-2.81242592602111,0.0049169347047859,0.0538060145720281
"MEGF11",390.111226703888,0.275857783452563,0.0980872196714216,2.81237233940006,0.00491775402002407,0.0538060145720281
"FGD3",4422.0445320959,0.408193406487148,0.145181111669617,2.81161510469803,0.00492934500586847,0.0538666757529443
"TMEM272",498.707080107428,0.759471476369539,0.270148232793672,2.81131387947887,0.00493396272366537,0.0538666757529443
"TRPM6",392.512950015404,0.769993236377825,0.273896724308254,2.81125390718892,0.00493488255285038,0.0538666757529443
"ARID5A",1176.84460162741,0.428209930533548,0.152388420783608,2.80998994760637,0.00495430473641724,0.0540349888016328
"RFT1",299.978958129158,0.186002501155772,0.0661990262802412,2.80974678340985,0.00495804915169104,0.0540349888016328
"ALPL",3009.51784821032,1.26343767265834,0.449718521019726,2.80939657498101,0.00496344640760595,0.0540515826589407
"OGFR",2076.53577802424,0.421248160985677,0.149960953238189,2.80905230254566,0.0049687573591351,0.0540672115132095
"SLC40A1",997.361496326124,0.691491540723392,0.246231626892075,2.80829700656803,0.00498042701374313,0.0541301824662961
"NFASC",17.9470581169836,0.798340856669254,0.284291642608657,2.8081756091867,0.00498230496679027,0.0541301824662961
"ZNF461",55.8692137554701,-0.455439437736165,0.162248217952831,-2.80705355955632,0.00499969281355134,0.0542768208163745
"MSRB1",2882.90572016662,0.75620248754264,0.269466562012466,2.80629433906407,0.00501148918196448,0.0543625770516364
"WWP2",1547.07335531821,0.415308973606904,0.148007124347934,2.80600663945472,0.00501596587807749,0.0543688609162245
"NDUFA4L2",9.33121377921203,-0.557745406442442,0.198814436823239,-2.80535667004062,0.00502609292037433,0.0544356977500816
"RAB44",132.038970974753,-0.770924855180959,0.274828714357123,-2.80511029200242,0.00502993651611865,0.0544356977500816
"ACTL10",62.7142597652325,-0.319503236591488,0.113956053453826,-2.80374080101807,0.00505134960288732,0.0546250596591303
"IER3",77.1681446083997,0.714732121274884,0.25500703625365,2.80279372591098,0.00506620604567698,0.0547212892915083
"ENOX2",100.022116250091,-0.243865759129294,0.0870176498008754,-2.80248615869697,0.00507103923708653,0.0547212892915083
"STK16",260.240734537262,0.378926855009883,0.135213962235345,2.8024240155787,0.00507201627626669,0.0547212892915083
"ZFAND2A",133.943330179993,0.240619606904799,0.0859080421547594,2.80089734173355,0.00509607276408316,0.0549383423948687
"SEC61A2",164.477041315882,0.365085665200731,0.130405628626542,2.79961585282695,0.00511634532918899,0.0550957642480325
"PRR33",1733.87973420088,0.349107006280094,0.124704445165812,2.79947523775843,0.00511857422691399,0.0550957642480325
"DNASE1L3",2.60724732825513,-1.54835289108069,0.553108074181544,-2.7993677246022,0.00512027901627239,NA
"WDTC1",1806.19353961793,0.404060806490836,0.144377240616489,2.7986461353985,0.00513173422921877,0.0551948284484209
"TBXA2R",69.9720966895682,0.711080685307722,0.254151784813283,2.79785831852461,0.00514426724883071,0.05523339033859
"ERAP1",1026.22252584381,0.162019772555429,0.057910191979239,2.79777647108324,0.00514557090741222,0.05523339033859
"NUMB",2302.19165842834,0.599719603459562,0.21436361965882,2.79767436477362,0.0051471976659618,0.05523339033859
"NEMP1",177.614160646799,-0.338048304268576,0.120849838469943,-2.79725904931724,0.00515381926624417,0.0552619360216035
"HIF1AN",1374.94033491225,0.181708095966516,0.0649775042465203,2.79647699728705,0.00516630884659084,0.0553533090706161
"SP4",513.208835234856,-0.365047825413973,0.130575366363027,-2.79568677907488,0.00517895661750468,0.0554358183171129
"CASP10",974.358153685905,0.422335860646315,0.151077062996611,2.7954995435395,0.00518195749716955,0.0554358183171129
"VSTM2B",5.95849348849698,-1.68102310733884,0.601474616076589,-2.7948363279304,0.00519259969491204,0.0555071001869908
"RAB2A",660.634555719566,0.256134706422866,0.0916767169770983,2.7938904758866,0.00520781134587725,0.0556270813744163
"GAS2L1",266.272256533576,0.745256671928569,0.26683793601016,2.792918739636,0.00522348119901614,0.0556942419517918
"APP",413.974114094016,0.483432212414467,0.173097108542498,2.79283817323718,0.00522478229280603,0.0556942419517918
"SMAP2",4164.58015688338,0.667948009198407,0.239171454242426,2.79275807104208,0.00522607618027924,0.0556942419517918
"ITGB2",11719.5052435652,0.495259985059095,0.177390917204725,2.79191287165802,0.00523974630417978,0.055797298430006
"RAB42",50.7327443813331,0.585362651688733,0.20968796018065,2.79158923184923,0.00524498935163992,0.0558105274259168
"TRAF4",122.103162299696,-0.395202702987119,0.141628365534789,-2.79042055943266,0.00526396162405791,0.0559317775358279
"ALOX5",2889.46522302482,0.697802279604174,0.250099896440413,2.79009423648612,0.00526927022342923,0.0559317775358279
"SRP68",355.123848732476,-0.217647645443059,0.0780082887780739,-2.79005793938443,0.00526986100096901,0.0559317775358279
"FSTL4",23.2984655802997,1.50096663406671,0.538000033556215,2.78990063280337,0.00527242204011568,0.0559317775358279
"GGA2",891.612103262805,-0.300102446629034,0.107580689183655,-2.78955683316658,0.00527802320457574,0.0559486502308751
"MBOAT2",621.285873120728,0.631764102986826,0.226533740316657,2.78883005288185,0.00528988156304842,0.0560317750983488
"SNX27",1742.33231864301,0.48435190768576,0.173691936429997,2.78856875938491,0.00529415078143417,0.0560344487109307
"IL22RA1",2.30649930586346,-1.41478736054439,0.507467177049205,-2.78793865796607,0.00530445867715244,NA
"ATP2B1",1132.54279774931,-0.346026866274709,0.124123399065547,-2.78776498935531,0.00530730292514882,0.0560800456116885
"NFE2",3373.65581260356,0.740841826194325,0.265759074689242,2.78764451246155,0.0053092768379054,0.0560800456116885
"FHL2",97.5841169691863,0.325609825336979,0.116807820124153,2.78756871749591,0.00531051901455488,0.0560800456116885
"GJB7",22.4307828517124,0.464813183076982,0.166787221362757,2.78686328172604,0.00532209274598848,0.0561257019321994
"GMPR2",434.076533859392,0.361603433436754,0.129755100572264,2.78681479064761,0.00532288915098923,0.0561257019321994
"OSBPL2",1507.69796461369,0.404491586729884,0.145199461827124,2.78576505477325,0.00534015614907335,0.0561984042719966
"EIF4E3",2210.1693843948,0.469987741680509,0.168712769427373,2.78572714605831,0.00534078065092225,0.0561984042719966
"ITGB5",159.035893663947,0.795175631502037,0.285472607813861,2.7854708638824,0.00534500433117032,0.0561984042719966
"TRANK1",5907.47086756089,0.399396260514075,0.143388337314907,2.78541663843223,0.00534589838487022,0.0561984042719966
"TCEAL8",30.3809398072165,-0.495821394998165,0.178049203557738,-2.78474368371651,0.00535700511300792,0.056253134714129
"AP5Z1",1033.28164153627,0.254762295633787,0.0914949543025129,2.78444092984032,0.00536200868322625,0.056253134714129
"SNX13",1183.34819459608,0.280634296710897,0.100789198978603,2.78436875731569,0.00536320209102449,0.056253134714129
"PLA2G2D",3.42595929118935,-1.13936680137128,0.409204392353075,-2.78434646026037,0.00536357083217211,NA
"ARHGAP26",5002.70297586739,0.532511417255735,0.191337942626837,2.78309367156875,0.00538432584261664,0.0564322655931646
"METTL17",142.486354304932,-0.251982313514709,0.0905560177852321,-2.78261257150602,0.00539231550291865,0.0564735745238101
"CDC16",451.622243559677,-0.353842172219279,0.127204648853877,-2.78167641990621,0.00540789292128525,0.0565942282460085
"JPH1",1.87813036169071,1.71672733587889,0.617386966054241,2.78063423795712,0.00542528245114048,NA
"B3GNT8",391.042115200629,0.736477548654946,0.264895555163854,2.78025634744754,0.00543160027719959,0.0567997180411801
"CYB5R4",1426.11244531876,0.417268110551047,0.150099627248247,2.77994101784767,0.00543687725091378,0.0568123128466272
"TSPYL4",149.926534194729,-0.23649941151955,0.0850873302926985,-2.77949032724376,0.00544442749714321,0.0568486254379849
"MYBPHL",2.23355222972482,1.40366215032554,0.505243936371857,2.77818702863651,0.00546631444878891,NA
"ZNF706",457.554547294352,-0.280079539720241,0.100814490740326,-2.77816748032442,0.0054666433371754,0.0569778244714467
"RAP2B",1506.78785733697,-0.213344242051261,0.0767992146543883,-2.77794822526966,0.00547033339315974,0.0569778244714467
"PDCD5",62.9693263451222,-0.292626227320557,0.105359437896348,-2.77740877479284,0.00547942190144692,0.0569778244714467
"BASP1",2189.3770142138,1.06512621797709,0.38350430092795,2.77735142839297,0.00548038885830462,0.0569778244714467
"RBM45",126.13720342181,-0.269796595327823,0.0971430480790277,-2.77731243421906,0.00548104645370323,0.0569778244714467
"FAAH",57.0701615988443,-0.456848553889712,0.164493952834366,-2.77729695236717,0.00548130755847179,0.0569778244714467
"ATXN7L2",92.2345057840961,-0.262443531732743,0.094505840409944,-2.77700860173641,0.00548617270631634,0.0569859339189225
"PIFO",5.11995461409939,-1.02379859940248,0.36879853988088,-2.77603756168113,0.00550258509436212,0.0571138854660354
"ZNF599",39.0312204074457,-0.524757654935268,0.189074039223124,-2.7754082849841,0.00551324469489183,0.0571819802927443
"KBTBD7",306.358605799163,0.495551764009152,0.178582286051107,2.7749211580108,0.00552150915091729,0.0572251505611413
"ANKHD1-EIF4EBP3",112.964448166793,0.311415177178074,0.112239543669979,2.77455847552032,0.00552766957690078,0.057246466665008
