"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ARL5A",667.541272784902,0.143931378315727,0.115515341147091,1.24599362202854,0.212766736713662,0.559479315529716
"ALDH16A1",697.056757501313,-0.153803644515944,0.123440437796207,-1.24597455470682,0.212773736967693,0.559479315529716
"FOXG1",237.928282662899,0.19927186410581,0.159987448664919,1.2455468586362,0.212930802262656,0.559766504645054
"TOB2",1535.24003928569,-0.109590906462211,0.0879897236922058,-1.2454966541953,0.212949244617471,0.559766504645054
"RAB41",1.92135198086367,0.695822138631091,0.558796336799602,1.24521599875954,0.213052363257352,0.559950414418522
"MCF2L",997.588022547022,-0.214659339372628,0.172434033347662,-1.2448780278765,0.213176588620926,0.560174167112909
"EID2B",24.9884886716026,0.326379091103621,0.262193173539186,1.24480392337462,0.213203833631463,0.560174167112909
"N4BP1",2561.20570006032,-0.309737504917859,0.24895522422308,-1.24414944849807,0.213444564780138,0.560674936590279
"ARHGDIA",2612.77924460484,-0.156980404392364,0.126179358505347,-1.24410526612173,0.213460823155633,0.560674936590279
"FABP4",1.45449422194399,-0.933852822087615,0.750755930085504,-1.24388337762614,0.21354248792551,0.560802220272731
"C11orf68",360.16827015763,-0.147373064328179,0.118493983854881,-1.24371769379167,0.213603481597588,0.560845991916414
"HMBS",282.580592878873,-0.106182320124762,0.0853790558535945,-1.24365769875507,0.213625570844827,0.560845991916414
"RAB40A",7.51932653811606,0.426258472746599,0.342851079684572,1.24327586524961,0.213766194680846,0.560934797866071
"RIMKLA",76.0928575133111,-0.295028369078659,0.237315931925379,-1.24318821195463,0.213798485562858,0.560934797866071
"CD244",69.4563973297242,-0.299794528749569,0.241152412832112,-1.2431744937932,0.213803539559358,0.560934797866071
"BRI3BP",595.502467424508,-0.129435927240109,0.104119880316501,-1.24314325800849,0.213815047658209,0.560934797866071
"ANKRD36",403.961556751927,-0.23711035413154,0.190755941813411,-1.24300376637007,0.213866445564049,0.560934797866071
"OCEL1",206.346413954042,0.185820329933083,0.149499160518978,1.24295233022058,0.213885400277964,0.560934797866071
"OR52I2",11.6105643405595,-0.367591919312479,0.295745152022808,-1.24293472538184,0.213891888108088,0.560934797866071
"TMEM262",5.5658784739801,-0.487259957097839,0.392087233928803,-1.24273354226656,0.213966039276122,0.561042142110608
"PCDH18",4.46538240337529,0.556105485862261,0.447548561912132,1.24255898284272,0.214030392626819,0.56112376607798
"AKNA",2802.52778668975,-0.307481560948626,0.247540889281954,-1.24214452747804,0.214183242312741,0.561357588210342
"TNFAIP2",6220.12160866779,-0.511682381094714,0.411937187409203,-1.24213690031929,0.214186055919678,0.561357588210342
"ORC4",591.502498896984,0.111933676558914,0.0901313227512032,1.2418954159576,0.214275151639573,0.561503962147518
"MON2",1576.72593256056,-0.0886945824048539,0.0714271478509146,-1.24174890183184,0.214329221090908,0.56154937341868
"MYO19",525.991657242504,-0.164553156350986,0.132525860325052,-1.2416682747607,0.214358979834817,0.56154937341868
"MAGEH1",160.53131230285,0.251821234897724,0.202849110317787,1.24142144130293,0.214450102419156,0.56166988701637
"PCMTD2",708.724754138356,0.118496132167112,0.0954564332980127,1.24136350032239,0.214471496321189,0.56166988701637
"DYSF",2380.66975962694,-0.821493919500886,0.661858755701951,-1.2411921915721,0.214534758697939,0.56174845575961
"TAMM41",122.237401358395,0.157455704685425,0.126889458117604,1.24088877847907,0.214646838723156,0.561954806881937
"HTRA3",6.50375702008029,-0.821232616015579,0.661899976605976,-1.24072011639374,0.214709160320203,0.561964396222655
"YLPM1",1288.38509482941,0.154860377066547,0.124829224147128,1.24057790252724,0.214761719285727,0.561964396222655
"FCF1",839.560319758558,0.133367083807787,0.107508228931558,1.24052907515285,0.214779766895873,0.561964396222655
"NCLN",1286.71445021647,-0.110304119719117,0.088917739531608,-1.24051871201592,0.214783597466827,0.561964396222655
"ACOT1",203.549806141851,0.38780428004904,0.31274990509091,1.23998208708109,0.214982019755791,0.562275311779018
"CARNMT1",489.154720032424,-0.132074246350122,0.106513372390918,-1.23997807397734,0.214983504137446,0.562275311779018
"MOBP",18.9873168114598,0.505056505369397,0.407332010940681,1.23991361298375,0.215007348220352,0.562275311779018
"RND2",165.400772663122,0.28294491731092,0.228211338722007,1.23983724426413,0.215035599430438,0.562275311779018
"PTS",257.22969752996,-0.143454761341152,0.115723425397335,-1.23963459298411,0.215110579530344,0.562304255485065
"CHST1",12.5066254534195,-0.621753232085065,0.501620057089498,-1.23949037383514,0.215163951467333,0.562304255485065
"FGF23",1.13064527991118,-0.997540152270973,0.804854897224226,-1.23940371824944,0.215196025143431,0.562304255485065
"RERG",183.685331499004,0.371983247898161,0.3001419407842,1.2393577749456,0.215213031453247,0.562304255485065
"ZP3",16.4907670606713,-0.381749312965718,0.30802195323739,-1.2393574839502,0.215213139170789,0.562304255485065
"ITGB7",225.307310439269,-0.22371798825065,0.180553294686975,-1.2390689886801,0.21531995035239,0.562350198064251
"TRIM13",736.920883651819,-0.109784044562105,0.0886039244585788,-1.23904268612196,0.215329690391816,0.562350198064251
"EPG5",1939.13223827219,-0.198388235925761,0.16011887426742,-1.23900593751632,0.215343299214484,0.562350198064251
"ZNF426",483.850986865657,0.106764414077175,0.0861732835426762,1.23895028352147,0.215363910301354,0.562350198064251
"E2F2",128.095295783474,-0.332939302593385,0.268789129787065,-1.23866356819243,0.215470115938519,0.562514708294382
"CXCL5",187.387966553564,-0.701433129354979,0.566311086995384,-1.23860038318603,0.215493526121419,0.562514708294382
"ELOC",491.052767372523,-0.147480881160381,0.119085868451174,-1.23844149669908,0.215552402008376,0.562566696240905
"CA13",644.92018050813,0.189839984616621,0.15331446108925,1.23823925850093,0.215627358767655,0.562566696240905
"GRIN3A",63.7821029657858,-0.202358585975025,0.163430964972778,-1.23818999666759,0.215645619820372,0.562566696240905
"F8",125.005715920416,0.170628745070115,0.137805296378598,1.23818713470446,0.215646680766394,0.562566696240905
"FAT3",7.96621201202115,0.412391939562123,0.333164186964219,1.23780392880707,0.215788771328853,0.562796614132735
"EEF1A1",68241.5635723678,0.13172911749603,0.106430928893636,1.23769583583807,0.215828863775069,0.562796614132735
"WDHD1",103.867570272936,-0.211157488791496,0.170640401286038,-1.23744135152109,0.215923274988078,0.562796614132735
"RAB35",1421.21341349505,-0.164238479344542,0.132772267303492,-1.23699385933604,0.216089362366215,0.562796614132735
"SMARCA2",3034.14558767611,0.124962266730772,0.101025822074788,1.23693392604383,0.216111613677895,0.562796614132735
"GK5",4225.92950975098,0.198532918065814,0.16050607741624,1.23691838503385,0.216117383826442,0.562796614132735
"TAOK1",3331.75334129531,-0.0890615705081232,0.0720045904122519,-1.23688739840355,0.216128889037827,0.562796614132735
"SFTPB",13.0725600350131,0.404276402053519,0.326883681748689,1.23675920404105,0.216176491775689,0.562796614132735
"TLX1",1.11675286720275,1.00642442744533,0.813797745761866,1.23670092807043,0.216198134035151,0.562796614132735
"CLEC19A",25.5228569279471,0.489036529530177,0.395459545719145,1.23662846130282,0.216225048582741,0.562796614132735
"NTN5",7.28491571246349,-0.493626912909813,0.399190314156692,-1.23657036607369,0.216246627205511,0.562796614132735
"NPIPA5",9.35906907006201,0.426478045306697,0.3449132519879,1.23647915192791,0.216280510493055,0.562796614132735
"ARFGEF1",4152.54856140658,-0.0929668298117836,0.0751903345753252,-1.23641995127246,0.216302503785418,0.562796614132735
"FERMT1",604.766735297484,-0.20571711344959,0.166384218581661,-1.2363979901653,0.21631066283842,0.562796614132735
"MAPKAPK2",3612.15499360533,-0.258435729119281,0.209033557522745,-1.23633608011078,0.216333665030582,0.562796614132735
"CPA5",1.33542749936325,0.887593255600395,0.717925142150426,1.23633120431157,0.216335476670089,0.562796614132735
"WDR64",6.52541482119379,0.406311086126599,0.328647408133811,1.23631307008868,0.216342214671502,0.562796614132735
"LRRC75B",82.1396941650274,-0.286695081802634,0.231930566044914,-1.23612461561929,0.216412246271619,0.562796614132735
"JMJD7",17.3879225956723,-0.377842004876251,0.30567556519836,-1.23608834952529,0.216425724993492,0.562796614132735
"POLR1C",214.996651739856,0.183189625655001,0.148206396029025,1.23604399380392,0.216442211142305,0.562796614132735
"ALKBH4",158.00185951182,0.118978925826417,0.0962672958827045,1.23592259173235,0.216487338526029,0.562796614132735
"FCAMR",5.64272130690544,0.427435293696693,0.345858250480921,1.23586843194383,0.216507472900218,0.562796614132735
"TAPT1",404.021563906576,0.090999361225126,0.0736360102049343,1.23579972586603,0.216533016923739,0.562796614132735
"KIDINS220",1905.73995650456,-0.115100818942694,0.0931491454735998,-1.23566156573402,0.216584389624751,0.562796614132735
"BCAR1",2156.86320172012,0.13061535515448,0.105721801779241,1.23546281804031,0.216658306254472,0.562796614132735
"PLEK2",324.264684352404,-0.244766756052327,0.198124202492964,-1.23542077632347,0.21667394439465,0.562796614132735
"MPHOSPH9",275.395198499875,0.186198385041483,0.150716761018724,1.23541923129805,0.216674519108923,0.562796614132735
"PPM1N",19.4022275520114,-0.437863371849442,0.354430130910874,-1.23540109505969,0.216681265458585,0.562796614132735
"NADK2",323.238114934504,0.15911985041719,0.128818130885046,1.2352286849992,0.21674540640318,0.562796614132735
"TMCO4",1115.38391825814,-0.180024513562208,0.145746787761057,-1.2351868355229,0.216760977537327,0.562796614132735
"PWWP3A",288.390672741189,-0.132971899694704,0.107654874612345,-1.23516840434327,0.216767835569509,0.562796614132735
"FAM131C",12.8172943825722,0.323069406279,0.261625774065926,1.23485313108941,0.216885169336948,0.562967377465483
"AQP1",18.9482402485808,0.43105036391836,0.349081617570145,1.23481255449306,0.216900273856824,0.562967377465483
"ZNF212",349.49037649519,0.16271385828771,0.131839817063781,1.2341784288808,0.217136423611629,0.563302377559793
"ZNF500",255.350668953069,-0.120250189516884,0.0974402958173491,-1.23409097343354,0.217169006716768,0.563302377559793
"DNAJC17",139.884779768638,-0.126736136699336,0.102700685266393,-1.23403399276839,0.217190237783984,0.563302377559793
"SMOC1",4.20677130601614,0.581010457310071,0.470836919955579,1.23399511101399,0.21720472603132,0.563302377559793
"COPS8",481.366805454275,0.199031679424472,0.161292502303408,1.23397973608266,0.217210455280644,0.563302377559793
"GLI1",55.2005353580859,-0.650539307413911,0.527235114392301,-1.23386946289367,0.217251550200616,0.563302377559793
"ANKLE2",1868.0798107256,-0.193362916271939,0.156723294279723,-1.23378542520183,0.217282871832623,0.563302377559793
"C1orf116",2922.16660499454,0.206334583696912,0.167241844093783,1.23374975213265,0.217296168500329,0.563302377559793
"UFL1",1178.98885508554,0.138884126033981,0.112584733838627,1.23359643264823,0.217353322985972,0.563364068740038
"OR3A2",1.00907917950644,0.820612701920777,0.66538292704266,1.23329389524322,0.21746613468922,0.563569978328408
"ZDHHC17",457.962839965209,-0.173510170385552,0.140705793687026,-1.23314162010623,0.217522931752709,0.563580984015418
"C16orf86",14.2771095381839,0.332511364128312,0.269684133522698,1.23296598796876,0.217588453983463,0.563580984015418
"CORT",2.8480904822959,-0.602450053159689,0.488663667850693,-1.23285214922866,0.217630930830348,0.563580984015418
"CENPT",181.560907128821,0.12690373475501,0.102935747069093,1.23284416122059,0.217633911633527,0.563580984015418
"DNAJC19",232.116998803172,0.156003696052201,0.126540584958011,1.23283526865287,0.217637230016493,0.563580984015418
"MICU3",56.8695811935963,0.299809061243698,0.243216118596099,1.23268582269245,0.217693003258757,0.563638990040955
"CIC",2808.32018835372,-0.215091625221368,0.174620144986175,-1.23176867845572,0.218035506601964,0.564260465516063
"SLC39A5",6.39817879816153,0.441476673209951,0.358414183527832,1.23175000739241,0.218042483246092,0.564260465516063
"E2F1",93.3731195489582,-0.230605097294502,0.187222327617133,-1.2317179271806,0.218054470737814,0.564260465516063
"COQ7",504.369668331613,0.147101733241577,0.119437417271491,1.23162185353693,0.21809037364625,0.564260465516063
"DUSP6",656.053905653662,-0.392133711329574,0.318403271663019,-1.23156307182857,0.21811234258047,0.564260465516063
"STPG3",8.20753602118083,-0.639352066420082,0.51919032973758,-1.23144062938005,0.218158109033457,0.564260465516063
"EDA",152.433711368405,0.23140673881804,0.187919055575973,1.23141710194731,0.218166903891284,0.564260465516063
"TRMT6",241.460114489142,0.138764259630244,0.112704242563786,1.23122480994192,0.218238794675248,0.564279166401575
"KYNU",1885.11203245685,0.283743602283271,0.230457453789126,1.23121902814609,0.218240956535916,0.564279166401575
"MACROD2",178.710789357365,0.350147413172079,0.284462835809852,1.23090741247525,0.218357494946994,0.564478587528491
"GAL3ST2",185.561642690446,0.259065521596324,0.210494659814897,1.23074628983053,0.218417769326079,0.564478587528491
"CC2D1B",689.834877793377,-0.120379005350151,0.0978206675744841,-1.23060911702008,0.218469093730766,0.564478587528491
"BTBD16",13.3689009881598,0.34312972451621,0.278830704098849,1.23060236721479,0.218471619453013,0.564478587528491
"METTL2B",353.984090755067,-0.150859795640681,0.122593819520668,-1.23056607772342,0.218485199045162,0.564478587528491
"MBTD1",456.201818767731,-0.115064727146964,0.0935163940113427,-1.23042305430434,0.218538724567648,0.564479709797242
"RAX2",1.62145744652562,-0.711056287761756,0.577913038273856,-1.23038630498038,0.218552479268409,0.564479709797242
"MOGS",971.951588581327,-0.123968221974923,0.10076556010825,-1.23026381078761,0.218598331432483,0.564493864348058
"SUSD6",5098.47633823487,-0.341237267522516,0.277400474774653,-1.23012503060682,0.21865028813561,0.564493864348058
"CXCL1",2585.65933457437,-0.518952823418566,0.421877256357476,-1.23010381716058,0.218658230834567,0.564493864348058
"CCDC97",1115.21938325321,-0.121206231680165,0.0985575977661308,-1.22980099380849,0.218771635987268,0.56469048052145
"PTRHD1",97.0185813013166,0.172495168166284,0.140277221718796,1.22967339994852,0.218819431612426,0.56469048052145
"FAM200C",83.4747573934246,0.230726075296923,0.18765032086372,1.22955332149145,0.218864418878667,0.56469048052145
"SNRPD3",367.448994339571,0.165804091825805,0.134866476701311,1.22939440460814,0.218923967132758,0.56469048052145
"JOSD2",283.266186610375,0.158508701325462,0.128944300959237,1.22928039584759,0.218966694888145,0.56469048052145
"MB21D2",150.690402417298,0.403286733994154,0.328091752482047,1.22918888068124,0.219000996915557,0.56469048052145
"GSTM5",2.62810672481251,-0.796871788836695,0.648350708540167,-1.22907521861268,0.219043605493156,0.56469048052145
"PSMC5",666.693691567208,0.108347503105264,0.0881660549499853,1.22890270146177,0.219108288490397,0.56469048052145
"C2CD4C",3.06471939180959,-0.924741504625485,0.752539771820412,-1.22882741783669,0.219136519376454,0.56469048052145
"SMAD3",3528.70587902392,0.13389942681854,0.10897619434487,1.22870345788363,0.219183009270251,0.56469048052145
"HEPACAM2",147.275299080641,0.425554638769843,0.346350558923003,1.22868183060865,0.219191121080775,0.56469048052145
"TESK2",169.618186841283,-0.189962898919311,0.154623494295069,-1.22855132582118,0.219240074499672,0.56469048052145
"APOBEC3B",83.2336489318837,-0.307022125849435,0.24991753314599,-1.22849374345452,0.219261676614637,0.56469048052145
"TMEM50A",2133.17307169137,-0.118956647023225,0.0968352442002485,-1.22844371391506,0.219280446515313,0.56469048052145
"ACTR6",316.950722574629,0.1822856133202,0.148394634137154,1.2283841284431,0.21930280308116,0.56469048052145
"PRPF19",1279.20992688686,0.143027264187397,0.116446260519672,1.22826841797323,0.219346222511842,0.56469048052145
"FAM219B",246.169138669192,0.132654731597759,0.108016419951348,1.22809783602816,0.219410243280999,0.56469048052145
"FAM200B",149.948119606932,-0.195251253796988,0.159007169998728,-1.22793993376871,0.219469517217356,0.56469048052145
"UGT1A6",67.7145938314864,0.250104249829861,0.203701042955348,1.22780053651804,0.219521854227205,0.56469048052145
"COA5",190.920706683599,0.13134215891499,0.106973543417683,1.22780039548806,0.219521907181762,0.56469048052145
"TBC1D8B",285.973538070622,-0.201525138111047,0.164147286582318,-1.22770922570191,0.219556141933474,0.56469048052145
"AARS2",263.547793065852,-0.166053253117226,0.135255818263549,-1.22769767133912,0.219560480933293,0.56469048052145
"CLIP4",1306.54440720522,0.128845318136979,0.104958248612978,1.22758639592093,0.219602271245166,0.56469048052145
"NFIB",2116.81856863069,0.229776841997399,0.187193044284166,1.22748600449378,0.219639978891816,0.56469048052145
"RAB39B",21.2738544070706,-0.444605020985706,0.362220485468107,-1.22744305974614,0.219656110626163,0.56469048052145
"GGT6",2043.85990963649,0.154537787676793,0.12590540248834,1.22741188719924,0.219667820792084,0.56469048052145
"ANLN",226.633008168712,0.220543961773065,0.179682532334281,1.22740902472793,0.219668896120134,0.56469048052145
"PLG",9.99776730263001,-0.547405632174609,0.445986319504773,-1.22740453739131,0.219670581859549,0.56469048052145
"TMEM250",997.497639642517,-0.103484050801889,0.0843248218082485,-1.22720746492899,0.219744624424368,0.564756980416936
"SUPT4H1",1.87064565238486,-0.975593439956747,0.795002509325009,-1.22715768631355,0.219763329699811,0.564756980416936
"DLK1",2.7892818867868,-0.766883097644077,0.624979692168538,-1.22705282628171,0.219802736619337,0.564772313823823
"USP17L7",3.25557710529379,0.642800104869108,0.523932325765334,1.22687620759062,0.219869122261872,0.564780412883287
"PWP1",504.896721413809,0.159927424993104,0.130354382101214,1.22686650356662,0.219872770128937,0.564780412883287
"CYP39A1",61.8172027974095,0.333213522837403,0.271637447053069,1.22668478316358,0.219941089180512,0.564868842707666
"CDX2",3.05799696871447,0.646235517086021,0.526852343952905,1.22659702382151,0.219974088370437,0.564868842707666
"OR2A1",3.16301450840045,-0.550282430822722,0.448658934896522,-1.22650500864234,0.220008691651441,0.564871814123013
"ANGPTL4",158.456322090663,-0.494280901780222,0.403107067566081,-1.2261777119529,0.220131806684975,0.565008210604079
"KDM2A",3326.2193607929,-0.175886311513343,0.143451135699276,-1.22610609289328,0.220158753305711,0.565008210604079
"GARIN1B",4.00339271027156,0.687150662407981,0.560437443552677,1.22609698961592,0.220162178576911,0.565008210604079
"GNB1",6473.52607321882,-0.125682910838174,0.102537189423645,-1.22573001605202,0.220300290791572,0.565077995339876
"NMUR1",29.5308926796313,-0.355318050564599,0.289899806073477,-1.22565811746194,0.220327357441226,0.565077995339876
"LRRC39",7.04011708647718,0.27491402557305,0.224305036480716,1.22562573665921,0.22033954816504,0.565077995339876
"TNFRSF10D",400.267291986936,-0.41276569166,0.336788937251976,-1.22559159759805,0.220352401361887,0.565077995339876
"ARL4A",602.326426215191,0.154884174737357,0.126380518604835,1.22553836973598,0.220372442475922,0.565077995339876
"EIF3G",947.441176015146,0.0831624634196138,0.067860502411947,1.22549141936463,0.220390121102716,0.565077995339876
"DNAJB4",238.592563721332,0.26444272875513,0.215828448031996,1.22524500901719,0.220482920787558,0.565230122826512
"KDM4C",836.572362353449,-0.0672785384721227,0.0549298842122316,-1.22480757855196,0.220647728876174,0.565566776899332
"HIGD2B",4.82826778351454,-0.398023097507711,0.325092575379887,-1.22433770455262,0.220824858915268,0.565860757413245
"HAUS8",68.4864889600394,-0.160918383707008,0.131436221735342,-1.22430774091354,0.220836157869761,0.565860757413245
"CCDC142",196.98220033524,-0.204735155482369,0.16723493887808,-1.22423673459544,0.220862935216301,0.565860757413245
"TMPRSS11E",1669.16411995125,0.653454795555824,0.533943367163111,1.2238279108657,0.221017152905703,0.566169982621632
"FKBP9",1333.93970332861,0.185944988894391,0.151971613022643,1.22355080133739,0.221121728862419,0.566351968267728
"NUMBL",195.763983164368,0.263614172957773,0.215466126813967,1.22345993245322,0.221156028801919,0.566353930316242
"KRT72",1.1940462664482,1.45723907567498,1.19119939505192,1.22333765591902,0.221202190088607,0.566386262645009
"GSTO2",172.280580714597,-0.489544186469234,0.400222170179405,-1.22318108027296,0.22126130990445,0.566451760342012
"SCYL3",452.165696128661,-0.113583258535066,0.0929068673857629,-1.222549653552,0.221499838857215,0.566976474455821
"ZC3H18",618.431831096399,-0.158644075196898,0.129785698055974,-1.22235406191272,0.221573763289686,0.567079752720034
"AMELX",1.82903489377186,0.961740616620964,0.78710183427864,1.22187571510664,0.221754630344364,0.56745665937666
"OR1M1",13.4924840835273,0.564396886374718,0.462006911978745,1.22162000554807,0.221851359706238,0.56760041069262
"GPRIN1",44.4641634800558,-0.255211302417571,0.208949420897392,-1.22140229593121,0.221933738335093,0.56760041069262
"LIN28A",1.66506051842101,-0.693699917596081,0.567997633828969,-1.22130775954071,0.22196951655911,0.56760041069262
"MIEF2",578.828510075002,0.133957097176902,0.109684290661836,1.22129701863962,0.221973581819797,0.56760041069262
"RNF167",1115.97355292843,-0.134062944171199,0.109772208216849,-1.22128311299309,0.221978844965644,0.56760041069262
"BEAN1",87.9141204850465,-0.447562164172383,0.366554069376011,-1.22099903278737,0.22208638600131,0.567750834598281
"SELENOW",1334.86204503977,0.192649233015773,0.157797993386239,1.2208598403671,0.222139092122347,0.567750834598281
"GSTM4",270.713950004211,0.17953021133227,0.147059067139067,1.22080341474284,0.222160460605832,0.567750834598281
"C14orf119",326.006688069141,-0.0960414716364983,0.0786774005566442,-1.22069960315164,0.222199778084011,0.567750834598281
"NCMAP",201.287109958254,-0.241164349679819,0.197584196207804,-1.22056497588593,0.222250774074908,0.567750834598281
"TOM1L1",585.918451720635,-0.151341910198568,0.123995088284086,-1.22054762243346,0.222257348067073,0.567750834598281
"SNRNP200",6053.21577837939,0.123260971614855,0.10099166883271,1.22050633522092,0.222272989422928,0.567750834598281
"ZMYND8",1394.633051576,-0.135414901297079,0.110966954830104,-1.22031735938331,0.22234459158522,0.567763960249707
"PXN",1803.00286351812,-0.305410460242241,0.250271756993495,-1.22031532407462,0.222345362845139,0.567763960249707
"GTF2H5",202.619133536666,0.202735392067862,0.166159473134098,1.22012539064953,0.222417344651979,0.567861909875626
"NUTM2A",30.8020540920828,-0.285095728742006,0.233756586451128,-1.21962650580377,0.22260649369411,0.568258928657772
"MRAS",114.510953581067,-0.17643771868223,0.144681193393055,-1.21949311133274,0.222657088871862,0.568284554885763
"PRPF31",345.18650339371,0.108125651736023,0.088671361156817,1.21939767615386,0.22269329152384,0.568284554885763
"SAMD5",5.15565783145952,0.48321392200202,0.396326078300354,1.21923322349689,0.222755685347712,0.568284554885763
"ZNF429",539.422021771677,-0.39581428327,0.324651276578155,-1.21919829622082,0.222768938470225,0.568284554885763
"CFP",49.4808641210642,-0.62111728818801,0.509477920597145,-1.21912503580139,0.222796738901835,0.568284554885763
"KNG1",0.96015173467328,-1.07039674398093,0.87806518181948,-1.21904018761216,0.222828939695201,0.568284554885763
"UVSSA",1013.7167541153,-0.1851970908845,0.151938874380527,-1.21889208169779,0.222885155451824,0.568284554885763
"ARAP1",3905.19902149312,-0.381509772330023,0.313020682744957,-1.21880052456748,0.222919912370287,0.568284554885763
"LAMB2",1320.77326455452,0.21595303197289,0.177188453779657,1.2187759832333,0.22292922941091,0.568284554885763
"EYA1",497.666772928934,0.289851268060024,0.237841489621037,1.21867411998578,0.222967904452624,0.568284554885763
"CXCL16",4260.56945600604,-0.224333791566777,0.184087675317218,-1.21862471879341,0.222986662634138,0.568284554885763
"TPST2",547.567812064583,-0.185078455452579,0.151910152869271,-1.21834157860305,0.223094195895143,0.568472823547537
"TMEM42",84.7279810560076,-0.179606928025406,0.147459277090372,-1.21801036577259,0.223220033655499,0.568570440079842
"SNRPC",401.363390887317,0.159203301210924,0.130707752307045,1.21800963141758,0.223220312715565,0.568570440079842
"APOA1",2.50401499977943,-0.855766087264979,0.702641984389789,-1.21792620748128,0.223252016022501,0.568570440079842
"CD83",709.946419400904,-0.636392955723862,0.52254450598906,-1.21787321162111,0.223272157527206,0.568570440079842
"NEU4",44.34576150828,0.313801310397429,0.25769936224383,1.21770309272444,0.22333682137256,0.568570440079842
"ST3GAL6",132.263198429836,-0.316919370330028,0.260276111977661,-1.21762757220389,0.223365531749727,0.568570440079842
"GSR",7611.38205053168,0.16418108356773,0.134837629984109,1.21762065668967,0.223368160928992,0.568570440079842
"PRMT9",241.567097331985,-0.124850690103124,0.102546514104201,-1.21750301503432,0.223412889989809,0.568592649982627
"SSR1",2973.22840847683,-0.0959117421015719,0.0787827477447994,-1.21742062630588,0.22344421919206,0.568592649982627
"SORBS1",133.076968962127,0.245166416954784,0.201412991915227,1.21723238716385,0.2235158109477,0.568689142979166
"TSPYL5",693.9132186722,0.241070247436403,0.19807034838424,1.21709407492305,0.223568424788909,0.568737328853726
"TAF9",317.987322996286,0.138911589506428,0.114157540612714,1.21684111939388,0.223664671738647,0.56889648207741
"PHKG2",349.864361502488,-0.143837566814177,0.118246555065785,-1.21642078058134,0.22382467181609,0.569201912315518
"PPP2R5B",323.473546731703,-0.1951509496771,0.160439984852274,-1.21634859200957,0.223852158304202,0.569201912315518
"SRP9",2455.04444514402,0.147393422906164,0.1212193688305,1.2159230354702,0.22401424207559,0.569528305647245
"RBM45",119.607575723621,0.170925430648762,0.140585700965104,1.21580949894178,0.224057499456651,0.569531103357006
"TRERF1",577.516234843529,-0.139957433600381,0.115120891471632,-1.21574313585705,0.224082786536047,0.569531103357006
"SELENOP",313.1857497659,0.232629621248507,0.191381157991621,1.215530429901,0.224163850050644,0.569651408893369
"CSGALNACT1",239.446904270123,-0.549958944612488,0.452513309729855,-1.21534313530094,0.224235246500086,0.569688355251978
"AIMP2",136.28909172052,0.183075877199607,0.150640844549775,1.21531366706534,0.224246481231623,0.569688355251978
"SLC25A39",1989.48964251685,-0.147479438519173,0.121359823614281,-1.21522456219043,0.224280454812271,0.569688355251978
"SMIM36",1.10148588525676,0.792594033283618,0.652266474749434,1.21513838893543,0.224313314134979,0.569688355251978
"LRRD1",1.48499316784831,0.79313839338383,0.652785461729441,1.21500621549161,0.224363720795841,0.569730699221314
"MAP3K6",1101.75128145316,-0.205315002995506,0.169051321019763,-1.21451285773451,0.224551942937676,0.570050071617775
"SRGAP2",453.571559802298,-0.15625050706647,0.12865422541097,-1.21449961373089,0.224556997245133,0.570050071617775
"C1QC",1013.54053935906,0.282519984104756,0.232648429207048,1.21436446000383,0.224608580593339,0.570095328770801
"CD209",65.0756739411207,-0.397190445557727,0.327107900794469,-1.2142490126134,0.224652649442064,0.570121502092716
"LRRC2",23.2034191200518,0.491795085070029,0.405087958414945,1.21404518414805,0.2247304704052,0.570164804734717
"ZNF385C",12.3367086892914,0.263571801751016,0.217105301675407,1.21402747752831,0.224737231637102,0.570164804734717
"TMEM255A",30.4523779899043,-0.310275386415939,0.255615764186903,-1.21383509895371,0.224810700320203,0.570182397034542
"APOE",1515.81103239077,0.43313212455886,0.356830220799551,1.2138325156102,0.224811687006514,0.570182397034542
"PHC2",2934.81306699477,-0.279579983549749,0.230390121336187,-1.21350682020686,0.224936108409725,0.570299979618182
"APC",1302.27759578144,-0.0942231918873726,0.0776492190155788,-1.21344674269639,0.224959064453969,0.570299979618182
"OPRD1",2.06934042539961,0.792054991797827,0.652765948746267,1.21338282629338,0.224983489203769,0.570299979618182
"HPR",7.55225634865816,0.5305272624954,0.437264401733995,1.21328711047953,0.225020069191355,0.570299979618182
"SLC25A19",75.2214819910058,-0.259200601139354,0.213643467028758,-1.21323906948422,0.225038430757802,0.570299979618182
"HEATR9",9.85489665697739,-0.32330056233116,0.266489980047673,-1.21318093188091,0.225060652741736,0.570299979618182
"MYL12A",2539.45631213618,-0.192443141409049,0.158639716582379,-1.21308298801149,0.225098093452104,0.570309285975484
"CTXND1",4.60373299068736,-0.495993068818989,0.408959427933447,-1.21281729907864,0.225199679969392,0.570481085196199
"RLF",781.744099632164,-0.245949698130322,0.202814204744302,-1.21268477442398,0.225250363185379,0.570494953770141
"SMNDC1",404.467466294097,-0.19316511229461,0.159304066660128,-1.21255606554428,0.225299594879902,0.570494953770141
"ZNF674",107.79525151853,-0.253630656873315,0.209173361459416,-1.2125380359321,0.225306491896906,0.570494953770141
"GPANK1",217.657574892246,-0.187764633409476,0.154870029948464,-1.21240135016413,0.225358784341423,0.570541824125663
"TAF4",306.246806439352,-0.113262692710396,0.0934463685337127,-1.21206093385571,0.225489056499261,0.570786072424464
